trackid,trackname,artist,artistid,genres,main_genre,danceability,energy,loudness,speechness,acousticness,instrumentalness,liveness,valence,tempo
3eyicbM4l3hvrS64975AtA,punk rock bitch,drakeo the ruler,0p4ViyfJUTW0IT4SCBLexf, calirap ,punk,0.846,0.59,-8.742,0.358,0.0404,0.0,0.15,0.254,98.966
2bwvIrD9qzR39vHHvYDasm,punk rock and roll,street dogs,0spqoVkfVzRyAPmA6ZY5F9, bostonpunk oi punk punk'n'roll skapunk skatepunk ,punk,0.362,0.987,-5.028,0.167,0.000516,0.0,0.346,0.52,195.063
0MyY4WcN7DIfbSmp5yej5z,da funk,daft punk,4tZwfgrHOc3mvqYlEYSvVi, electro filterhouse ,punk,0.806,0.7,-5.269,0.0752,0.00196,0.891,0.267,0.892,111.215
3AWBxNaPzPxOMUpRFiRUk1,punk,lalion,6LjkIWiJeOIVgXnFADQYn4, deepundergroundhiphop ,punk,0.754,0.751,-4.974,0.115,0.569,0.0,0.0995,0.486,90.981
0dEIca2nhcxDUV8C5QkPYb,give life back to music,daft punk,4tZwfgrHOc3mvqYlEYSvVi, electro filterhouse ,punk,0.788,0.616,-10.671,0.0337,0.00286,0.549,0.0952,0.696,119.037
757UjBpT2EkYnrUK9gkDZH,punk right now,hyo,3U7bOaJLuFkrmDQ1C1OqKl, k-pop ,punk,0.659,0.939,-4.043,0.0375,0.0076,0.0192,0.0583,0.671,104.983
7cMFjxhbXBpOlais7KMF3j,voyager,daft punk,4tZwfgrHOc3mvqYlEYSvVi, electro filterhouse ,punk,0.669,0.743,-11.488,0.0494,0.282,0.803,0.309,0.279,119.882
0d1rh7Iq1OHTd9mXhj9t9o,punkbitch,3oh!3,0FWzNDaEu9jdgcYTbcOa4F, dancepop electropowerpop modernrock pop poppunk poprap post-teenpop ,punk,0.593,0.832,-3.472,0.102,0.0147,0.0,0.145,0.568,146.072
7oaEjLP2dTJLJsITbAxTOz,touch (feat. paul williams),daft punk,4tZwfgrHOc3mvqYlEYSvVi, electro filterhouse ,punk,0.29,0.412,-12.659,0.0458,0.477,0.0839,0.079,0.12,90.539
3SBKDR9yLTC7fFh0Y0HuPg,punks don't dance,crystalyne,1axdYGfumL7jsvNGOwJ6xa, pixie popemo ,punk,0.644,0.847,-4.449,0.0516,0.0015,2.94e-06,0.0411,0.854,130.0
4zu9wo2FXoBSsKjO6tRB3R,robot rock,daft punk,4tZwfgrHOc3mvqYlEYSvVi, electro filterhouse ,punk,0.59,0.787,-5.766,0.0512,6.94e-06,0.845,0.0293,0.598,111.926
5JqMWnxVKjJZ2NNOEux46S,punkrocker - feat. iggy pop,teddybears,3gqv1kgivAc92KnUm4elKv, electronicrock swedishalternativerock swedishelectropop ,punk,0.552,0.797,-6.367,0.0295,0.000422,0.655,0.148,0.306,141.859
2LD2gT7gwAurzdQDQtILds,veridis quo,daft punk,4tZwfgrHOc3mvqYlEYSvVi, electro filterhouse ,punk,0.604,0.687,-13.928,0.045,0.479,0.95,0.104,0.119,106.896
59kFydVduh9SU1mJ5QK0TT,punkass,chauncey666,2RrDgEA06BdjYXlzCHRmUh, ,punk,0.592,0.943,-3.089,0.384,0.0245,0.0,0.382,0.676,86.766
0oks4FnzhNp5QPTZtoet7c,giorgio by moroder,daft punk,4tZwfgrHOc3mvqYlEYSvVi, electro filterhouse ,punk,0.74,0.682,-10.42,0.0504,0.0692,0.53,0.381,0.41,113.201
1n2xy2mfcY4uvu6TLKFymc,punk rock kitty cat,the nearly deads,02xGrkvi3hMrDW023OJNAc, pixie popemo slayer ,punk,0.56,0.996,-1.729,0.232,0.00704,0.000121,0.376,0.381,100.899
7v9Q0dAb9t7h8gJOkcJHay,face to face,daft punk,4tZwfgrHOc3mvqYlEYSvVi, electro filterhouse ,punk,0.874,0.437,-10.234,0.0706,0.00135,0.0296,0.0293,0.963,117.79
5fr1gqzvwrPrGS76ltBsFK,rosier/punk2,brakence,4kqFrZkeqDfOIEqTWqbOOV, emorap sadrap ,punk,0.521,0.254,-13.554,0.407,0.654,0.0,0.427,0.55,115.65
2IzZOQtyYfVGprK4jyBPmf,punk rock skater girl,bobby cole,0Nk0Nee79EErNt1I1lCxrF, speedrun ,punk,0.312,0.757,-10.846,0.0298,2.09e-05,0.928,0.233,0.636,190.063
23Gv9vq4FurPK6np6xX0Bi,i feel it coming,the weeknd,1Xyo4u8uXC1ZmMpatF05PJ, canadiancontemporaryr&b canadianpop pop ,punk,0.773,0.815,-5.933,0.128,0.415,0.0,0.087,0.559,92.973
5fnXa99aYIyFWIhuSqoTG5,punk rock summer roadtrip,bobby cole,0Nk0Nee79EErNt1I1lCxrF, speedrun ,punk,0.438,0.823,-10.184,0.032,9.25e-05,0.899,0.683,0.57,176.002
0Ss50OU9tCozI7JIywkv14,soul survivor,jeezy,4yBK75WVCQXej1p04GWqxH, atlhiphop crunk dirtysouthrap gangsterrap hiphop poprap rap southernhiphop trap ,soul,0.682,0.483,-7.718,0.0451,0.00103,0.0,0.159,0.108,84.012
4HlFJV71xXKIGcU3kRyttv,"hey, soul sister",train,3FUY2gzHeIiaesXtOAdB7A, dancepop neomellow pop poprock ,soul,0.673,0.886,-4.44,0.0431,0.185,0.0,0.0826,0.795,97.012
5yc59J3MR3tVDPTOgwgRI5,soul meets body,death cab for cutie,0YrtvWJMgSdVrk3SfNjTbx, indiepop indierock modernrock poprock washingtonindie ,soul,0.621,0.853,-5.735,0.0253,0.0767,3.26e-06,0.0893,0.714,128.142
66TRwr5uJwPt15mfFkzhbi,crank that (soulja boy),soulja boy,6GMYJwaziB4ekv1Y6wCDWS, atlhiphop dancepop dirtysouthrap poprap rap southernhiphop trap ,soul,0.736,0.74,-2.18,0.0786,0.515,0.0,0.0468,0.803,140.141
64U6K5ZCoHWsl1d8bL15BX,soul,lee brice,5Zq7R5qmi58ByYyBQTlNuk, contemporarycountry country countryroad moderncountryrock ,soul,0.789,0.642,-8.304,0.0352,0.357,0.0,0.0985,0.755,121.003
1HwpWwa6bnqqRhK8agG4RS,beautiful soul,jesse mccartney,2Hjj68yyUPiC0HKEOigcEp, dancepop neomellow pop poprock post-teenpop urbancontemporary viralpop ,soul,0.66,0.666,-4.342,0.0472,0.0759,0.0,0.0268,0.933,89.975
6h2wpo2pshM8QnAvRySEO0,soulmate,lizzo,56oDRnqbIiwx4mymNEv7dS, dancepop escaperoom minnesotahiphop pop popdance poprap trapqueen ,soul,0.693,0.849,-4.517,0.0892,0.00466,0.00127,0.503,0.767,99.021
2q4rjDy9WhaN3o9MvDbO21,kiss me thru the phone,soulja boy,6GMYJwaziB4ekv1Y6wCDWS, atlhiphop dancepop dirtysouthrap poprap rap southernhiphop trap ,soul,0.758,0.712,-3.781,0.112,0.0185,0.0,0.0677,0.795,149.998
3arKRnq9OUd7yq6LRwVW8I,soul to squeeze,red hot chili peppers,0L8ExT028jH3ddEcZwqJJ5, alternativerock funkmetal funkrock permanentwave rock ,soul,0.663,0.546,-5.234,0.0269,0.0322,0.000572,0.107,0.656,88.171
0Rx0DJI556Ix5gBny6EWmn,paradise,bazzi,4GvEc3ANtPPjt1ZJllr5Zl, dancepop electropop pop post-teenpop ,soul,0.844,0.644,-6.273,0.0479,0.0828,0.0,0.113,0.591,122.061
7pFRhCj70NUNZG4xMDEQj8,soul mates,jazzinuf,6rJ1GwtHin2BJbKLuNn9pi, chillhop focusbeats lo-fibeats ,soul,0.517,0.509,-9.917,0.137,0.407,0.311,0.251,0.37,74.98
7e0nXDIIa6hFqI4HmuanLP,soul food ii,logic,4xRYI6VqpkE3UwrDrAZL8L, conscioushiphop dmvrap hiphop poprap rap ,soul,0.457,0.909,-4.749,0.328,0.13,0.0,0.48,0.615,87.412
4a6q8CR2hzLk2plDkSxkfD,i.f.l.y.,bazzi,4GvEc3ANtPPjt1ZJllr5Zl, dancepop electropop pop post-teenpop ,soul,0.812,0.519,-4.823,0.0385,0.379,0.0,0.13,0.554,104.954
3TQxkQsyJS03EUwl02Qaub,soulfight,the revivalists,5kuJibJcwOC53s3OkoGMRA, indiefolk modernalternativerock modernbluesrock modernrock rock ,soul,0.591,0.454,-8.851,0.0317,0.636,0.0,0.0793,0.198,123.379
5KawlOMHjWeUjQtnuRs22c,boy with luv (feat. halsey),bts,3Nrfpe0tUJi4K4DXYWgMUX, k-pop k-popboygroup ,soul,0.645,0.862,-4.757,0.0965,0.0923,0.0,0.192,0.798,119.991
7a014uMHF3nlqzXCxV551C,soulshine,allman brothers band,4wQ3PyMz3WwJGI5uEqHUVR, albumrock bluesrock classicrock countryrock doubledrumming electricblues folkrock hardrock jamband mellowgold psychedelicrock rock rootsrock softrock southernrock ,soul,0.476,0.556,-6.501,0.0274,0.125,0.0117,0.0898,0.559,135.624
0gOz9JUXsaKVzLTSmFDtdo,a soulmate who wasn’t meant to be,jess benko,6U53xCCVXmyimAgsBjCS8P, ,soul,0.571,0.0274,-20.274,0.0649,0.948,6.43e-06,0.322,0.087,124.209
73ZSUS3WLluxgASR1Hp74B,soul on fire (feat. all sons & daughters) (feat. all sons & daughters),third day,7uWXomGkKtIq9B4XgA3gch, ccm christianalternativerock christianmusic worship ,soul,0.501,0.876,-6.324,0.0545,0.218,2.39e-05,0.157,0.228,103.974
6ZT3coOj97F6CVvruPtnox,your soul,hippie sabotage,4dM6NDYSfLcspt8GLoT5aE, edm electronictrap ,soul,0.487,0.68,-8.497,0.0408,0.000599,0.0339,0.144,0.0752,94.46
6wHRMZiD5Tn3XdIZKZWjJ7,soul ties,majornine,2Hkr2U742ustoFcSW378ZE, miamihiphop popr&b ,soul,0.608,0.432,-9.659,0.739,0.606,0.0,0.157,0.64,130.281
2puHJmjL4jvO19aEA7kzcb,soulmate,mac miller,4LLpKhyESsyAXpc4laK94U, hiphop pittsburghrap rap ,soul,0.606,0.534,-6.904,0.512,0.132,1.1e-06,0.148,0.561,111.044
2QyuXBcV1LJ2rq01KhreMF,on,bts,3Nrfpe0tUJi4K4DXYWgMUX, k-pop k-popboygroup ,soul,0.583,0.817,-5.146,0.0987,0.118,0.0,0.338,0.438,105.936
4eGHlplaq1ME8oetnTuFFf,soul man,sam & dave,2BVYdY4PyfCF9z4NrkhEB2, brillbuildingpop classicsoul funk memphissoul motown soul southernsoul ,soul,0.79,0.41,-13.241,0.0343,0.263,0.00314,0.174,0.815,112.345
3982hLjimRRPGIfInxlzyh,deep soul,sydney woods,4TmYC9ChYdsrhNwEKkKs2z, ,soul,0.162,0.172,-22.401,0.0585,0.934,0.845,0.1,0.115,89.49
3lWCa9e0KhDghboM5L9C6d,soul food,logic,4xRYI6VqpkE3UwrDrAZL8L, conscioushiphop dmvrap hiphop poprap rap ,soul,0.52,0.869,-4.546,0.28,0.0573,0.0,0.332,0.259,167.771
2Xdc6qyaFBJZ8QW1KhpVci,soul kitchen,the doors,22WZ7M8sxp5THdruNY3gXt, acidrock albumrock classicrock psychedelicrock rock ,soul,0.679,0.443,-7.376,0.0394,0.33,0.0,0.0533,0.609,115.843
6emdJW80SbDBMuHci8PJJn,shine,collective soul,4e5V1Q2dKCzbLVMQ8qbTn6, alternativemetal alternativerock numetal poprock post-grunge rock ,soul,0.54,0.423,-8.799,0.0283,0.294,0.0884,0.152,0.353,150.135
2WwFItAZw5RcYv3rECNFIZ,soul eyes,juraj stanik trio,6Jp6aGQeBuerxiL0Mq7wra, ,soul,0.465,0.117,-24.974,0.0351,0.959,0.914,0.0819,0.115,111.292
0ono6UCNVZ1XqOm6j78Blu,filter,bts,3Nrfpe0tUJi4K4DXYWgMUX, k-pop k-popboygroup ,soul,0.781,0.762,-5.188,0.0626,0.0222,0.0,0.121,0.86,110.042
6CKMbke67ujzy1R7xYdQz2,soulful,l'indécis,5p1ichthTka1KT0iUvrlIu, chillhop jazzboombap ,soul,0.539,0.339,-10.691,0.102,0.469,0.874,0.124,0.11,173.997
3KfbEIOC7YIv90FIfNSZpo,in my life - remastered 2009,the beatles,3WrFJ7ztbogyGnTHbHJFl2, beatlesque britishinvasion classicrock merseybeat psychedelicrock rock ,soul,0.688,0.435,-11.359,0.0323,0.449,0.0,0.113,0.435,103.239
1pz24zu5H9A0S1a2NKT4F0,soulmate (feat. iu),zico,4XpUIb8uuNlIWVKmgKZXC0, k-pop k-rap koreanpop koreanr&b ,soul,0.855,0.58,-6.951,0.141,0.234,0.0,0.0965,0.518,96.998
26qTfV9DiLTT5fBXgvXfFx,your soul,forrest.,6chWbUfdu6ibyaCXM1w8kQ, ,soul,0.846,0.851,-3.821,0.372,0.0244,0.0,0.153,0.822,139.966
10t9p2XNT2Q9KFTT0GXyUm,i'll bite your soul,shrk,3bDsGKWVVP8NdrqpiB0rEp, lo-fichill sadrap ,soul,0.79,0.376,-16.868,0.0706,0.737,0.356,0.138,0.2,101.958
0wEYdbS2z7rbpF6SkekIM5,soul reaper,quando rondo,4IprNlQiJZUUJhDl0fL2SL, melodicrap trap ,soul,0.755,0.759,-6.085,0.342,0.366,0.0,0.132,0.788,161.948
3PLYtvrUO5s2nzzx12DNxX,soul single serenade,dusty decks,5mWkhlLhHU9FKT8vU8lBIR, lo-fibeats ,soul,0.5,0.438,-11.145,0.0795,0.73,0.771,0.128,0.231,79.694
4hjbxjZpJ8H6qRCzDOGI0M,sick of losing soulmates,dodie,21TinSsF5ytwsfdyz5VSVS, indiecafepop indiepop pop ,soul,0.478,0.241,-17.122,0.0386,0.716,0.216,0.354,0.11,75.285
5rwkMQ0tfHdy7zIYDSoKAQ,soul kitchen,hi hat henry,7tsp47BEDJSjYQB0YaDV52, ,soul,0.673,0.103,-22.765,0.045,0.871,0.94,0.116,0.284,119.993
54SqlaPV5mzRTBBWdnE1OO,"soul sista - remix / from ""queen & slim: the soundtrack""",bilal,4jCbgl5Dmt3uOh8WRQfpPs, hiphop indiesoul neosoul ,soul,0.598,0.412,-9.838,0.14,0.815,0.000352,0.114,0.431,146.039
29SEL6NwWVOC1m8Gl4wiFm,soulitude,psalm trees,5pmXkV6A8yQdoa64xzvZ0S, chillhop focusbeats lo-fibeats ,soul,0.628,0.438,-9.836,0.134,0.795,0.945,0.297,0.195,82.014
4vTgx6h4seHvkuFh84JXYP,my time,bts,3Nrfpe0tUJi4K4DXYWgMUX, k-pop k-popboygroup ,soul,0.674,0.64,-5.139,0.0339,0.151,0.0,0.0925,0.664,99.908
1hFT5DlSwkLxzKYsgekySw,soulmate song,carson james argenna,5ghzwfVbxddHKxssgrc42Y, ,soul,0.601,0.551,-6.573,0.0402,0.537,4.6e-06,0.112,0.156,100.331
29zlMCUoFqwWMMTFwY7rTI,"your turn (feat. musiq soulchild, tish hyman & 6lack)",ty dolla $ign,7c0XG5cIJTrrAgEC3ULPiq, poprap r&b trap trapsoul ,soul,0.533,0.389,-9.175,0.0542,0.18,0.0,0.112,0.248,145.894
3lzYx9dpCNw6CkttQe6SlE,soulshine,gov't mule,5zoKOcTDI9EMOhGNaxL708, bluesrock classicrock countryrock electricblues jamband modernblues modernbluesrock rock rootsrock southernrock ,soul,0.431,0.586,-8.077,0.0773,0.497,0.00201,0.16,0.262,126.134
7KXYD0NGzDgZ3J0fQ72SGZ,soul control,jessie ware,5Mq7iqCWBzofK39FBqblNc, artpop britishsoul dancepop electropop neosoul pop popdance popsoul tropicalhouse ,soul,0.892,0.693,-8.872,0.0434,0.0771,0.000861,0.0608,0.939,124.016
3khbaRkdMXpwxd6Ege88gj,awake my soul,mumford & sons,3gd8FJtBJtkRxdfbTu19U2, modernfolkrock modernrock stompandholler ukamericana ,soul,0.351,0.465,-10.313,0.0365,0.0481,0.0188,0.0912,0.224,123.75
1eetzMDPNpYSZOreBw7SSk,soul sista,bilal,4jCbgl5Dmt3uOh8WRQfpPs, hiphop indiesoul neosoul ,soul,0.706,0.326,-10.45,0.116,0.538,8.06e-06,0.171,0.705,145.976
476JcJ3TpAuCOlGdCmomGm,new soul,yael naim,32aFdXARUiqP81SXqIPD4w, frenchindiepop nouvellechansonfrancaise ,soul,0.769,0.371,-8.522,0.0326,0.733,3.73e-05,0.106,0.653,100.001
3uZ3l0yFBoHci2caR9dcvG,soul on fire,struggle jennings,7HnPsSFnXUJ8XiHt1UuQ23, countryrap ,soul,0.747,0.64,-6.289,0.0423,0.00281,0.0,0.102,0.0627,124.968
2zOWuWdyuMqOoboNRKlJO0,pretty boy swag,soulja boy,6GMYJwaziB4ekv1Y6wCDWS, atlhiphop dancepop dirtysouthrap poprap rap southernhiphop trap ,soul,0.837,0.42,-5.158,0.0629,0.177,0.0,0.356,0.143,123.157
2dQ8sVpnrdF3Ff6r7NiTLc,reggaeton,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.747,0.74,-4.325,0.191,0.0165,9.94e-05,0.101,0.552,176.062
1JuJe5y7IaJUOVMFdXM1Wi,reggaeton,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.747,0.74,-4.325,0.191,0.0165,9.94e-05,0.101,0.552,176.062
6yVkakCN460KOVol9ZazjH,reggaetonera,anuel aa,2R21vXR83lH98kGeO99Y66, latin reggaeton reggaetonflow trapboricua traplatino ,reggae,0.694,0.796,-4.164,0.0565,0.48,0.000384,0.108,0.515,93.064
3AEZUABDXNtecAOSC1qTfo,reggaetón lento (bailemos),cnco,0eecdvMrqBftK0M1VKhaF4, boyband latin latinpop reggaeton traplatino tropical ,reggae,0.761,0.838,-3.073,0.0502,0.4,0.0,0.176,0.71,93.974
6vIKV7Z81iDSUL39hUhmvD,reggaeton,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.747,0.74,-4.325,0.191,0.0165,9.94e-05,0.101,0.552,176.062
58gqyeFXhOttZW3yetJGPN,reggaetón lento (remix),cnco,0eecdvMrqBftK0M1VKhaF4, boyband latin latinpop reggaeton traplatino tropical ,reggae,0.534,0.911,-3.086,0.0852,0.15,0.0,0.0986,0.624,93.767
1gZ3OV7Gld0Yw0FyzgLcLz,reggaeton,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.747,0.74,-4.325,0.191,0.0165,9.94e-05,0.101,0.552,176.062
7LLXLd0pisbEAdIVK502VM,reggaetón en lo oscuro,wisin & yandel,1wZtkThiXbVNtj6hee6dz9, electrolatino latin latinhiphop reggaeton traplatino tropical ,reggae,0.747,0.898,-3.683,0.0709,0.0613,1.66e-06,0.0886,0.689,91.97
2zXXqaFDCtLa8e2OC6R4sN,reggaeton,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.747,0.74,-4.325,0.191,0.0165,9.94e-05,0.101,0.552,176.062
26HYJHovouecNw9bdzri3R,reggaeton de antes,ecko,2Jb9jVnCpWkXtoGznFJ6bF, argentinehiphop trapargentino traplatino ,reggae,0.814,0.632,-5.745,0.114,0.0588,3.86e-06,0.0839,0.632,90.995
2zSc95ci358JLieClUsrvD,reggaeton,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.747,0.74,-4.325,0.191,0.0165,9.94e-05,0.101,0.552,176.062
2fTySKcIZBTYHHfdVuQGgm,reggae para mi viejo,diego torres,0LALueHEQunQ2d61fXGeZh, latin latinpop popargentino rockenespanol spanishpop tropical ,reggae,0.685,0.658,-4.714,0.15,0.266,0.0,0.0818,0.747,169.68
6saE2dvIlE7WTaKYYDEZuE,ahora,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.81,0.784,-3.223,0.0622,0.0874,0.000166,0.083,0.817,88.001
4YFlOKXxfisTnQ1A0oNpFD,reggaeton ton,alexis y fido,7tU1VKOuxiNZwBZC6RHidA, latin latinhiphop reggaeton reggaetonflow traplatino tropical ,reggae,0.857,0.816,-3.845,0.207,0.208,0.0,0.224,0.663,92.013
28n1ptlODIvUAVIAgS6848,negro,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.791,0.907,-2.223,0.0884,0.0132,0.211,0.245,0.828,164.107
4NetPLl5EFSYO39cY9DGwA,reggaetón hp,jowell & randy,4IMAo2UQchVFyPH24PAjUs, latin latinhiphop latinpop reggaeton reggaetonflow traplatino tropical ,reggae,0.863,0.867,-6.91,0.12,0.0655,6.01e-06,0.297,0.402,100.05
2aTIOuG79rXN3Yfim0JqfL,morado,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.881,0.696,-3.838,0.0797,0.136,4.06e-05,0.0927,0.781,97.002
1YmPYhoXXOjpLyIjh2nhdx,reggae,anez,32OKAFyBue028KsyiLkqMg, ,reggae,0.861,0.44,-7.026,0.236,0.333,0.0,0.0513,0.621,148.414
5RQdtbqxqSQ8oeAlLF5x8v,no es justo,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.811,0.812,-4.47,0.0635,0.151,0.000362,0.152,0.689,87.98
1BX5fnuTffzbuHVmxqlZSk,"reggaeton latino (feat. nore, fat joe & lda)",don omar,33ScadVnbm2X8kkUqOkC6Z, latin latinhiphop puertoricanpop reggaeton traplatino tropical ,reggae,0.74,0.899,-3.941,0.279,0.0462,8.36e-06,0.142,0.688,92.977
4pkLKKdjbc9imJGeAwsAIq,azul,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.842,0.828,-2.495,0.0696,0.101,0.00179,0.0579,0.653,94.015
1T45DsQ4HFLJgthyedAa8V,reggaetón lento (bailemos) (feat. zion & lennox) - remix,cnco,0eecdvMrqBftK0M1VKhaF4, boyband latin latinpop reggaeton traplatino tropical ,reggae,0.743,0.86,-4.148,0.0516,0.369,0.0,0.237,0.757,93.996
4x1xSBEYcUJ3ZFgu4hbL9H,verde,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.831,0.741,-4.281,0.0508,0.0356,0.564,0.0903,0.837,94.98
3l0yNqCqpLVelW31wYtBWV,reggaetonista (baila morena/oye mi canto/ven bailalo/dile/pa que retozen),kyen?es?,7clZc3rkBtBtHiZtwmkXXx, ,reggae,0.73,0.943,-2.118,0.0561,0.169,5.45e-05,0.607,0.783,94.978
3lc7GnIXxMWIFbWY51NXrz,ay vamos,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.718,0.711,-5.746,0.11,0.157,5.52e-05,0.1,0.92,173.916
6iOqw5oLWwkFp76kGciRLQ,reggaemylitis,peter tosh,0oea1hwGMfUxZbLxJc1XUN, dub reggae rootsreggae ,reggae,0.839,0.467,-8.0,0.11,0.104,0.0924,0.0638,0.88,72.684
32nus7zqdti2o0mZC5Io3r,blanco,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.876,0.712,-5.399,0.148,0.027,0.00798,0.0863,0.64,100.006
1gyxTvxSZRxvn9fnoBY1gd,reggaetón lento,kidz bop kids,1Vvvx45Apu6dQqwuZQxtgW, children'smusic ,reggae,0.545,0.83,-3.911,0.239,0.308,0.0,0.0854,0.646,187.826
3UX0HHmloy5GOVJb2qAgIV,negro,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.791,0.907,-2.223,0.0884,0.0132,0.211,0.245,0.828,164.107
2FK1agZzZzTyxV2CD7ixcP,reggaeton en paris,ozuna,1i8SpTcr7yvPOmcqrbnVXY, latin puertoricanpop reggaeton traplatino ,reggae,0.752,0.708,-6.129,0.0407,0.136,7.63e-05,0.114,0.618,98.023
3xKCFuQpZA3emYye1JCiNR,amarillo,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.876,0.85,-5.75,0.163,0.0118,0.0067,0.111,0.962,122.666
6t5M5Zs1YZFswW87oP8as9,reggaeton remix,dj elements,5Ax4uw3BTm4Cg64b8WFcQC, ,reggae,0.624,0.726,-4.866,0.121,0.291,0.000161,0.478,0.517,101.307
6sAjGo8jdqLVX003XqnjZR,no es justo,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.811,0.812,-4.47,0.0635,0.151,0.000362,0.152,0.689,87.98
4shHchfNeVGWL6LzeRjfUi,reggaeton perreo,jexal,53TgNH3dWpxfLAjCChRmYD, ,reggae,0.828,0.627,-6.784,0.179,0.0975,0.0686,0.109,0.497,84.007
3gnVNHo6us0yTjSIvH66ow,verde,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.831,0.741,-4.281,0.0508,0.0356,0.564,0.0903,0.837,94.98
0fzHYp3K1F1JKyQJM3Xy21,reggae merengue,tommy mccook & the supersonics,5xzlboNkAVZ2xS14qfGBv2, earlyreggae rocksteady ,reggae,0.748,0.589,-7.605,0.0381,0.91,0.791,0.15,0.914,89.306
6J6SEUIZbA5PKTLHFCGg6t,me gustas tu,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.737,0.918,-5.843,0.0977,0.246,0.0,0.29,0.804,110.038
3sIzTZ7xjd26hkWbqXJ493,reggae fever,steel pulse,6UL7BodGc5iVmQGlMwHR0g, dub reggae rootsreggae ukreggae ,reggae,0.776,0.577,-8.029,0.0663,0.0256,0.000704,0.142,0.946,74.148
6bbIrj1t9ihrabRLce3iI3,morado,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.881,0.696,-3.838,0.0797,0.136,4.06e-05,0.0927,0.781,97.002
1OE5bn5HUmCqTLNpo13ya3,reggae night,jimmy cliff,3rJ3m1tM6vUgiWLjfV8sRf, dub reggae rootsreggae ska ,reggae,0.853,0.697,-7.41,0.0373,0.282,4.42e-05,0.121,0.96,109.419
4t6f92sSNMYT8bp304kFb0,azul,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.842,0.828,-2.495,0.0696,0.101,0.00179,0.0579,0.653,94.015
6A9mKXlFRPMPem6ygQSt7z,three little birds,bob marley & the wailers,2QsynagSdAqZj3U9HgDzjD, reggae rootsreggae ,reggae,0.814,0.482,-10.493,0.0588,0.0111,1.57e-06,0.0476,0.615,148.404
2MoHTXLkAdy7BR0wbUVm8U,bonita,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.774,0.873,-1.587,0.0418,0.0153,0.00506,0.293,0.845,96.033
5bWXaDLIc0JDcSZjbXBjEt,reggae music,wayne dreadski,75JQfYFOfuA1oIhdirCaSR, ,reggae,0.798,0.855,-5.525,0.0688,0.0947,0.000112,0.297,0.937,99.983
45D0ZNxkdBSxagkSeK2k23,mami,j balvin,1vyhD5VmyZ7KMfW5gqLgo5, latin reggaeton reggaetoncolombiano traplatino ,reggae,0.727,0.776,-5.135,0.252,0.0785,0.0,0.692,0.924,171.874
2HJpoogyrcQqpWBJshgVZq,reggae got soul,311,41Q0HrwWBtuUkJc7C1Rp6K, alternativemetal alternativerock funkmetal funkrock numetal poprock raprock reggaefusion rock ,reggae,0.746,0.686,-4.757,0.0414,0.0556,0.0,0.166,0.743,173.783
