trackid,trackname,artist,artistid,genres,main_genre,danceability,energy,loudness,speechness,acousticness,instrumentalness,liveness,valence,tempo
2VWk3KtFYWNskD0s7DZe6c,oh how i love you (r&b version),zacardi cortez,1e5OohAPdgqCeMq3eegvqp, contemporarygospel gospel gospelr&b ,r&b,0.281,0.663,-4.818,0.0712,0.116,0.0,0.125,0.328,200.195
29O9cSdpmLZKFcTRMlnqo2,da butt,e.u.,7fIfKG7oJGO4p8wvyi6adh, go-go ,r&b,0.663,0.879,-13.101,0.0563,0.0233,0.000434,0.0594,0.752,97.122
1zZQqAVzY4FS8jSOXt8RTm,this is how we do it,montell jordan,0iVrCROxeyon7MZUW3MfzT, hiphop hippop newjackswing poprap r&b urbancontemporary ,r&b,0.795,0.698,-7.231,0.0759,0.0164,0.0,0.411,0.768,103.65
3aD8cLO0ZZTLoHwF4pTu8d,like i'm gonna lose you (feat. john legend),meghan trainor,6JL8zeS1NmiOftqZTRgdTz, dancepop hippop pop popdance post-teenpop ,r&b,0.574,0.528,-7.224,0.035,0.429,0.0,0.247,0.464,71.997
3P8v2bYhgJ7Eba8Br6pr3H,no one in the world,anita baker,46CH1Gp8l8QVly8bpG9JFG, funk motown neosoul newjackswing quietstorm r&b smoothjazz soul urbancontemporary ,r&b,0.595,0.557,-8.305,0.0253,0.543,0.0,0.176,0.415,90.177
7c69H0mEQrxAsAHVxcEoQ6,superstar (feat. summer walker),jacquees,4tMm1dU6Gn04VAZ9ClHcIZ, atlhiphop dancepop pop popr&b poprap r&b rap urbancontemporary ,r&b,0.565,0.53,-5.659,0.305,0.462,0.0,0.219,0.791,133.437
2CggDFK8b0tE0oAqTaCXlg,through the window,kranium,1LKo6ZA3RNvKtLa6zDu32S, basshall dancehall ,r&b,0.629,0.849,-3.402,0.333,0.118,0.0,0.109,0.642,95.144
13xKh7WqwxzEFYhYCJJwHg,lovergirl,teena marie,61UT1Zj9dFgPAjZfwnsqsb, classicsoul disco funk motown neosoul newjackswing post-disco quietstorm r&b soul urbancontemporary ,r&b,0.73,0.756,-7.509,0.0492,0.0469,0.00333,0.235,0.827,123.604
5BOGNsHlNp7Kf8shU0jXB5,shoop,salt-n-pepa,7wqtxqI3eo7Gn1P7SpP6cQ, dancepop girlgroup hiphop hiphouse hippop oldschoolhiphop poprap queenshiphop rap ,r&b,0.939,0.725,-5.461,0.214,0.0634,0.0,0.125,0.77,96.919
27WOuytfervV6CGqlQLwvD,float on - single version,the floaters,6GpuL6WNTOVhmMl6lZbiKS, classicsoul quietstorm ,r&b,0.534,0.873,-3.751,0.0323,0.295,0.0,0.0678,0.884,96.977
02nGaS6yDIV6c4yjafG2eP,"hot for me (feat. lil keed, lil gotit)",jacquees,4tMm1dU6Gn04VAZ9ClHcIZ, atlhiphop dancepop pop popr&b poprap r&b rap urbancontemporary ,r&b,0.788,0.532,-4.744,0.047,0.268,0.0,0.491,0.258,129.991
4XbQfQIKdpnUxGQ183u6IO,round ii,jacquees,4tMm1dU6Gn04VAZ9ClHcIZ, atlhiphop dancepop pop popr&b poprap r&b rap urbancontemporary ,r&b,0.759,0.58,-6.757,0.0986,0.373,0.0,0.381,0.635,121.968
32HDdhFzppY9DVNW4a39Ee,i wonder if i take you home (with full force),lisa lisa & cult jam,1vgjN6nIPNKiiQGE9PtzTT, electro freestyle funk newjackswing quietstorm urbancontemporary ,r&b,0.825,0.752,-7.65,0.114,0.0377,0.0462,0.395,0.613,115.152
77S8pBH3ilaDIPmTJkRNQn,"fiesta (feat. jay-z, boo & gotti) - remix",r. kelly,2mxe0TnaNL039ysAj51xPQ, ,r&b,0.92,0.487,-5.578,0.182,0.0103,0.0,0.0411,0.806,92.836
4oyTkYNopVIPm7Ebah6H2F,all of me,john legend,5y2Xq6xcjJb2jVM54GHK3t, neosoul pop popsoul r&b urbancontemporary ,r&b,0.327,0.267,-7.109,0.0326,0.914,0.0,0.136,0.332,85.328
5Ds1pe9hQhmYiDI54PWIqs,"all you need (feat. quavo, bluff city)",jacquees,4tMm1dU6Gn04VAZ9ClHcIZ, atlhiphop dancepop pop popr&b poprap r&b rap urbancontemporary ,r&b,0.75,0.577,-7.065,0.0813,0.0168,0.0,0.098,0.571,143.018
1cPESAvHAdJYi4O9fWl3PP,everytime tha beat drop - r&b edit with no rap,monica,6nzxy2wXs6tLgzEtqOkEi2, dancepop hiphop hippop neosoul newjackswing popr&b poprap quietstorm r&b urbancontemporary ,r&b,0.74,0.615,-8.039,0.145,0.0232,0.0,0.0939,0.725,82.002
15uNSasjPqm2sMxyxXetpz,who do you love,bernard wright,2g8J4iI5qyYFMVHcpMcSsS, funk post-disco ,r&b,0.71,0.682,-12.625,0.0499,0.186,0.000112,0.0614,0.875,99.909
6roaUdrIQUlTcujSFLtYKI,kiss and say goodbye,the manhattans,1DpIDwg8FGD50N9Tfunfsf, classicsoul disco funk motown phillysoul quietstorm soul southernsoul urbancontemporary ,r&b,0.588,0.414,-11.503,0.0665,0.361,0.0,0.139,0.605,129.118
0hVbUk56Af8wYPUfe3OYNy,that's the way love goes,janet jackson,4qwGe91Bz9K2T8jXTZ815W, dancepop hippop neosoul newjackswing r&b urbancontemporary ,r&b,0.672,0.828,-6.093,0.0641,0.143,0.38,0.1,0.54,97.655
2eBD7tEXYvIxrxANueGwtg,good lovin,jacquees,4tMm1dU6Gn04VAZ9ClHcIZ, atlhiphop dancepop pop popr&b poprap r&b rap urbancontemporary ,r&b,0.773,0.534,-6.133,0.121,0.143,0.0,0.0977,0.795,129.991
1gnuW35FPDvwdSfwffJU7B,like 90's r&b,louam,5clpSPFnVCUghQIGEXgzcE, norwegianpop scandinavianr&b ,r&b,0.759,0.549,-5.863,0.0475,0.0765,0.0,0.261,0.468,96.054
6aeSAKcpmdXyxUJK4ojyyR,wake up everybody (feat. teddy pendergrass),harold melvin & the blue notes,438JBZR1AR0l04AzcYW9gy, classicsoul disco funk motown phillysoul quietstorm soul southernsoul ,r&b,0.503,0.552,-10.073,0.0888,0.444,0.0,0.16,0.481,96.384
2nqVVwUI2MJ7MaphpCF1P3,what you want (feat. total),mase,1wiBLzTI7z9RUwEpNPdFT6, gangsterrap hardcorehiphop harlemhiphop hiphop hippop poprap r&b rap southernhiphop urbancontemporary ,r&b,0.88,0.726,-5.855,0.257,0.0218,7.66e-05,0.389,0.823,93.814
3bxMbsmODsrsfGhmtfMNHq,r&b shit (feat. a boogie wit da hoodie),j.i the prince of n.y,2eqoJbzUGDwys5ENUkbT3h, nycrap popr&b ,r&b,0.51,0.435,-10.641,0.467,0.504,0.0,0.0817,0.522,97.747
6QeMRyd3BmSfJbaNay3dpe,the world's greatest,r. kelly,2mxe0TnaNL039ysAj51xPQ, ,r&b,0.661,0.604,-6.436,0.0358,0.248,0.0,0.0469,0.721,95.971
2KqLEjwETm44n0qhNfSlgZ,emotional r&b,hala,1dTBAtLZBUB8Ir4PmJYw9t, indiegaragerock ,r&b,0.518,0.541,-8.235,0.0248,0.0334,0.000559,0.111,0.615,170.016
7m8PEWF1Qjo4BmcjEYsacr,if i ain't got you,alicia keys,3DiDSECUqqY1AuBP8qtaIa, hippop neosoul pop r&b urbancontemporary ,r&b,0.578,0.404,-10.759,0.114,0.612,1.24e-05,0.106,0.197,118.378
2QrBIUz6Mbmkh5dqcLzTHp,whole lotta shakin' goin' on,big maybelle,7yJXicqUOMPY5Iofua29C0, blues jumpblues rhythmandblues rock-and-roll southernsoul ,r&b,0.668,0.631,-11.541,0.108,0.439,0.0,0.0648,0.64,71.214
1bHD8e1ypQaENzx9sorN2M,fact or fiction,jacquees,4tMm1dU6Gn04VAZ9ClHcIZ, atlhiphop dancepop pop popr&b poprap r&b rap urbancontemporary ,r&b,0.796,0.669,-5.524,0.0714,0.214,0.0,0.117,0.78,115.02
06EmqZJolHpHSwNKLHVmqB,dance with me (feat. beanie sigel) - remix,112,7urq0VfqxEYEEiZUkebXT4, atlhiphop boyband dancepop gangsterrap hippop newjackswing poprap r&b rap southernhiphop urbancontemporary ,r&b,0.867,0.68,-5.508,0.229,0.0679,0.0,0.0935,0.591,101.652
785FSuRFURDZAVFx6X2vyp,what they gone do with me (feat. future),jacquees,4tMm1dU6Gn04VAZ9ClHcIZ, atlhiphop dancepop pop popr&b poprap r&b rap urbancontemporary ,r&b,0.784,0.393,-8.352,0.0406,0.0785,0.0,0.106,0.302,133.984
4nX7yBASMJgtM0F9OC1zTM,out of the ordinary,jacquees,4tMm1dU6Gn04VAZ9ClHcIZ, atlhiphop dancepop pop popr&b poprap r&b rap urbancontemporary ,r&b,0.723,0.464,-8.446,0.0409,0.0236,0.0,0.189,0.531,137.983
2un9jxJPAhgbpeaVJohBya,r&b junkie,janet jackson,4qwGe91Bz9K2T8jXTZ815W, dancepop hippop neosoul newjackswing r&b urbancontemporary ,r&b,0.848,0.673,-4.393,0.0596,0.0509,0.00396,0.0804,0.675,115.466
7jTFRJYtqCURYZeq5HPthC,play that funky music - single version,wild cherry,4apX9tIeHb85yPyy4F6FJG, disco funkrock ,r&b,0.838,0.79,-7.903,0.0523,0.144,0.0,0.278,0.949,109.118
7xoq9a1fyFgHIIUr0VYu2C,eeeee (feat. tk kravitz),jacquees,4tMm1dU6Gn04VAZ9ClHcIZ, atlhiphop dancepop pop popr&b poprap r&b rap urbancontemporary ,r&b,0.665,0.549,-8.015,0.149,0.00101,0.0,0.0689,0.426,155.976
0bn2lpkVhI3Vp9d0g0q8W9,baby come to me,regina belle,3J9tQvcK0bY3CcVcgRELxH, funk neosoul newjackswing quietstorm urbancontemporary ,r&b,0.381,0.707,-8.869,0.162,0.104,0.0,0.369,0.605,167.817
7fs4v7plEu5CIsoOt9lLk8,hey mr. d.j.,zhané,6cjSmkVvMvyE6tCAo1M9Is, hippop neosoul newjackswing quietstorm r&b urbancontemporary ,r&b,0.857,0.602,-7.011,0.0726,0.0307,0.000469,0.0884,0.883,101.284
5rdp4CjBvPfAmiziHPLxVH,come get it (feat. fyb),jacquees,4tMm1dU6Gn04VAZ9ClHcIZ, atlhiphop dancepop pop popr&b poprap r&b rap urbancontemporary ,r&b,0.813,0.479,-7.047,0.321,0.388,0.0,0.112,0.688,128.471
3z0HBYkS1Nnt3ORqIU1vjr,real love remix (feat. the notorious b.i.g.),mary j. blige,1XkoF8ryArs86LZvFOkbyr, dancepop hippop neosoul r&b urbancontemporary ,r&b,0.796,0.809,-6.352,0.243,0.00338,0.0569,0.186,0.506,97.896
1VRqTW1Uoyo4C9hMJOjIPG,satisfy you (feat. r. kelly),diddy,59wfkuBoNyhDMQGCljbUbA, dancepop eastcoasthiphop hiphop hippop poprap r&b rap ,r&b,0.75,0.721,-5.997,0.188,0.531,0.0,0.122,0.623,87.254
3kUEqoZRHsa7OFkmxSHm4R,jackpot,marques anthony,2jrrL6b7otRi8NSuB3oCvi, ,r&b,0.659,0.6,-9.795,0.356,0.0392,0.0,0.0792,0.649,144.871
4zAeB0o1ed1kVCfjxmozWW,warning,jacquees,4tMm1dU6Gn04VAZ9ClHcIZ, atlhiphop dancepop pop popr&b poprap r&b rap urbancontemporary ,r&b,0.757,0.535,-8.565,0.153,0.518,0.0,0.0834,0.506,103.975
6eSDbEiNKKl4eN7erc6thh,90's r&b,troy tyler,07hgLDZPVB5N3xr3RrVRdK, milwaukeehiphop ,r&b,0.472,0.612,-6.411,0.0798,0.214,0.0,0.233,0.442,120.049
1K1hb22NtdkphjHwQ3FQ2S,never say goodbye,jacquees,4tMm1dU6Gn04VAZ9ClHcIZ, atlhiphop dancepop pop popr&b poprap r&b rap urbancontemporary ,r&b,0.505,0.513,-6.962,0.375,0.0834,0.0,0.0909,0.318,75.297
5uj2AfrbHQREGXVxhqhvyU,thoia thoing,r. kelly,2mxe0TnaNL039ysAj51xPQ, ,r&b,0.582,0.642,-4.925,0.307,0.274,2.98e-05,0.0717,0.936,85.565
6sVSbqlpbATtUEOGC4XNLh,trip 5,heavy mellow,59WT73GxJi40AmPXYvJEYx, ,r&b,0.744,0.406,-4.533,0.0553,0.703,0.71,0.0779,0.494,80.001
2ZIQavRNcpLGBJYReUaKl0,r&b crying,august rigo,0j4KkLX4P2OPMJfXcatbQ3, canadiancontemporaryr&b indier&b ,r&b,0.702,0.396,-9.353,0.0829,0.0779,0.0,0.146,0.238,117.489
7ljakTwozJualWCeVuHkCa,cross the line,jacquees,4tMm1dU6Gn04VAZ9ClHcIZ, atlhiphop dancepop pop popr&b poprap r&b rap urbancontemporary ,r&b,0.789,0.614,-5.131,0.122,0.339,0.0,0.346,0.571,130.026
07Ssdb1RaEZwcKoFbuzHD4,"left, right - album version (edited)",yg,0A0FS04o6zMoto8OKPsDwY, calirap gangsterrap hiphop poprap rap southernhiphop trap ,r&b,0.771,0.673,-7.473,0.0427,0.0173,4.07e-06,0.0839,0.133,94.984
2rDI9Egao9FH9xjsd5MiJA,king (feat. t.i.),jacquees,4tMm1dU6Gn04VAZ9ClHcIZ, atlhiphop dancepop pop popr&b poprap r&b rap urbancontemporary ,r&b,0.856,0.519,-5.953,0.237,0.00864,1.52e-05,0.319,0.194,139.943
1YwoYPfhuZlLDbJUH1cKSi,i put a spell on you,screamin' jay hawkins,3VBpsrUi2vV7Uj87ONHu7Z, blues traditionalblues ,r&b,0.744,0.434,-10.807,0.0845,0.583,0.0151,0.0715,0.939,173.871
4HruSQTQR65g2HU9dUy0FS,sexual healing,marvin gaye,3koiLjNrgRTNbOwViDipeA, classicsoul funk motown northernsoul quietstorm soul ,r&b,0.801,0.536,-11.98,0.0656,0.112,0.000157,0.073,0.72,94.369
1wRHNlEjTmpaXv99BFAGnV,got to be real - single version,cheryl lynn,6UfoTQXaV3DuqtDVjZIxwZ, disco funk minneapolissound motown post-disco quietstorm urbancontemporary ,r&b,0.797,0.697,-8.659,0.0472,0.048,0.00535,0.0808,0.861,114.65
5B9ALvZNOMCfuowlXZtJvy,r&b girl,頑童mj116,7aMQdNM05rPkcHS1ethHUx, mandopop taiwanhiphop ,r&b,0.672,0.589,-7.569,0.323,0.126,0.0,0.149,0.617,176.017
4IXMdUloqh2U9uXD9KZjJn,r kelly: the pied piper of r&b,aziz ansari,4SPvdqkhRp1ARWJvxByVuA, comedy comic newcomedy ,r&b,0.645,0.629,-7.591,0.954,0.804,0.0,0.978,0.26,139.164
2V2UY7NRx317ZocwTWPTjO,so big,iyaz,5tKXB9uuebKE34yowVaU3C, dancepop poprap post-teenpop ,r&b,0.697,0.688,-4.551,0.0362,0.29,0.0,0.308,0.666,121.962
6WG40ncKwqhFK9iprJV0Kb,the world's greatest - radio edit,r. kelly,2mxe0TnaNL039ysAj51xPQ, ,r&b,0.652,0.602,-5.969,0.0311,0.479,0.0,0.0986,0.728,96.17
0qWzFq7avuPMJCrsh63iOb,will you be mine (r&b version),kolohe kai,3Je8tRazTtqZxGkbeJDGL8, jawaiian polynesianpop ,r&b,0.639,0.534,-5.971,0.0291,0.307,0.0,0.213,0.185,102.023
44SjNhQxtKr5o96y0dHv1Q,beautiful girls,sean kingston,6S0dmVVn4udvppDhZIWxCr, dancepop miamihiphop pop popdance post-teenpop urbancontemporary ,r&b,0.762,0.661,-6.075,0.0687,0.15,0.0,0.256,0.769,130.009
3TVv0hZTg6pHc2X0TWhOUf,te extraño - r&b version,xtreme,47bVt95bvBMpmJFWoyhH0C, bachata latin tropical ,r&b,0.699,0.518,-4.412,0.0273,0.608,0.0,0.115,0.471,115.974
4PIvsVHHx10aLApx7Cc0QJ,trip 14,heavy mellow,59WT73GxJi40AmPXYvJEYx, ,r&b,0.667,0.573,-5.462,0.0377,0.577,0.614,0.0932,0.366,86.858
1D4seOF29tvkqMDwn9oXrH,car wash - single version,rose royce,1OxJzMLmR9l5zPLap9OxuO, classicsoul disco funk motown post-disco quietstorm soul urbancontemporary ,r&b,0.696,0.767,-4.636,0.215,0.355,2.64e-06,0.0235,0.81,114.835
21UsXSrtgln8AsIZpWaX00,struggle no more,anthony hamilton,2DzRMyWgjuMbYvt5BLbpCo, neosoul newjackswing quietstorm r&b soul urbancontemporary ,r&b,0.679,0.651,-4.537,0.151,0.221,1.06e-06,0.351,0.454,172.019
2Bdzf6aG9MlmKtAgve3XLJ,gonna make you sweat (everybody dance now) (feat. freedom williams),c & c music factory,7krx6UBDKLwE0q3s3fesqF, divahouse eurodance hiphouse ,r&b,0.564,0.776,-9.778,0.0851,0.00146,0.351,0.157,0.771,113.532
6TyCWrr4aFxYSlMJI4fpV2,christmas morning [from still home for the holidays (an r&b christmas album)],trey songz,2iojnBLj0qIMiKPvVhLnsH, dancepop pop r&b urbancontemporary ,r&b,0.594,0.513,-9.629,0.12,0.0746,0.0,0.122,0.477,172.112
2IV5CaYiyxqenGjSUC1KMp,down low (nobody has to know) (feat. ronald isley & ernie isley),r. kelly,2mxe0TnaNL039ysAj51xPQ, ,r&b,0.611,0.444,-8.034,0.0259,0.322,1.3e-05,0.0822,0.201,107.721
4rw6Sla1yxud0nPNjdm9tf,new new,jacquees,4tMm1dU6Gn04VAZ9ClHcIZ, atlhiphop dancepop pop popr&b poprap r&b rap urbancontemporary ,r&b,0.815,0.545,-6.036,0.0504,0.107,0.0,0.131,0.709,135.996
3JLejHRCaasUEGoh8JQAvs,tek it to dem,alicai harley,4HIgMgldxGG0v8nSDWJrnh, dancehall ukcontemporaryr&b ukdancehall ,r&b,0.557,0.619,-5.532,0.338,0.0793,0.0,0.0735,0.678,97.814
7J8TAMycc16sesXSm11oNq,這就是r&b,曾博恩,1kZ6lsnX0jUMZ9p8ew8uSx, ,r&b,0.723,0.867,-3.676,0.149,0.153,0.0,0.114,0.69,119.981
5TE6k0ieruqqwttEWC3Gs7,i get lonely,janet jackson,4qwGe91Bz9K2T8jXTZ815W, dancepop hippop neosoul newjackswing r&b urbancontemporary ,r&b,0.81,0.504,-6.601,0.0453,0.195,1.21e-06,0.0657,0.535,125.135
5U4JzU8QaN9LfwBt52GnhZ,get none,tamar braxton,1MT1Wz4G9Z9EVOg4L5zZMS, dancepop hippop neosoul popr&b r&b urbancontemporary ,r&b,0.749,0.735,-5.899,0.0881,0.0144,0.0,0.0873,0.926,93.988
3lel7cyVZV7vMT2hWHn3i4,end of the road,boyz ii men,6O74knDqdv3XaWtkII7Xjp, boyband newjackswing quietstorm r&b urbancontemporary ,r&b,0.64,0.426,-9.107,0.0242,0.0745,0.0,0.0557,0.522,149.699
6HXtm1GNMRYMP5PjE6hY8r,pretty wings,maxwell,2AOt5htsbtyaHd5Eq3kl3j, dancepop funk hippop neosoul newjackswing quietstorm r&b soul urbancontemporary ,r&b,0.629,0.481,-9.411,0.138,0.135,0.0,0.0786,0.57,115.152
7efcsFcIKhedScs9xHdvoS,heebiejeebies,aminé,3Gm5F95VdRxW3mqCn8RPBJ, hiphop poprap portlandhiphop rap undergroundhiphop ,r&b,0.759,0.468,-8.789,0.186,0.368,0.0,0.107,0.525,107.075
5KFEJdzfYnNiDSFPfzrefl,don't stop the music - 80s r&b burn and groove,yarbrough & peoples,0rJcrQfLLtWSJAKbZPk6NV, disco funk post-disco quietstorm urbancontemporary ,r&b,0.756,0.715,-10.414,0.0736,0.0468,0.047,0.0982,0.86,99.09
4ODPxCnSUqV0ioGuFaS4rS,don’t call again,tkay maidza,1kMPdZQVdUhMDKDWOJM5iK, australianhiphop australianpop escaperoom ,r&b,0.461,0.749,-4.169,0.203,0.278,0.0,0.678,0.512,79.089
1RvT5sIns2lXSLq0XOUvKN,sure thing,miguel,360IAlyVv4PCEVjgyMZrxK, dancepop pop r&b urbancontemporary ,r&b,0.683,0.59,-7.963,0.114,0.00548,2.6e-05,0.189,0.475,80.991
7DMeWL1rli1PPuFfKy4okd,this magic moment,the drifters,1FqqOl9itIUpXr4jZPIVoT, adultstandards brillbuildingpop bubblegumpop folkrock lounge motown rock-and-roll rockabilly soul ,r&b,0.337,0.449,-5.319,0.0347,0.463,0.0,0.113,0.544,142.321
5s2LVyNA8s7SSqeZQ4p0Wk,real love,mary j. blige,1XkoF8ryArs86LZvFOkbyr, dancepop hippop neosoul r&b urbancontemporary ,r&b,0.771,0.791,-5.068,0.084,0.104,0.000195,0.0494,0.814,95.04
4caNdvH7rxia2kf14B3E8c,sitting up in my room,kenyon dixon,5AzjednUL6MFJP0dBic3be, alternativer&b indier&b popr&b ,r&b,0.803,0.286,-11.398,0.35,0.0104,0.0,0.0898,0.0665,69.354
0MwjzbvJgJgaP2Moq64NHz,carnival time,al johnson,4FkXsXGJUTP1J32k3ZYiOA, ,r&b,0.55,0.757,-5.352,0.0266,0.271,0.0,0.104,0.96,95.965
3F80WmM7uMh01JjRhVlW6C,never too much,luther vandross,19y5MFBH7gohEdGwKM7QsP, funk motown neosoul newjackswing quietstorm r&b soul urbancontemporary ,r&b,0.737,0.668,-9.26,0.114,0.14,0.0,0.0338,0.786,109.854
3dwHQCpLXepDL0YIhEmcuC,can't believe (feat. carl thomas & shyne),faith evans,5NDMothbpdpq2xHqSjrrWn, dancepop hiphop hippop neosoul newjackswing quietstorm r&b urbancontemporary ,r&b,0.836,0.468,-5.824,0.0672,0.0786,0.0,0.0828,0.469,90.355
2RTKmOyEczt6JzqR9v0hs1,r&b,motoscotter and the sprockets,5hdgLnRiqQz7HTSvwbcn6b, ,r&b,0.411,0.753,-7.212,0.0473,0.068,0.00484,0.616,0.481,139.255
7D3rmjinop0EDd9ouwTaT1,'til you come back to me,rachelle ferrell,0YLuHRRzBIUH7PQW0JW7NJ, neosoul quietstorm urbancontemporary vocaljazz ,r&b,0.709,0.396,-14.329,0.0272,0.438,0.000153,0.076,0.591,97.027
7lCBWHObeAxKr2qPXwuUiw,fantasy (feat. o.d.b.),mariah carey,4iHNK0tOyZPYnBU7nGAgpQ, dancepop pop r&b urbancontemporary ,r&b,0.838,0.558,-9.476,0.12,0.0409,0.0,0.0397,0.842,102.498
0Rv1ICkeAao0Yx85xpJ29k,all night long (feat. p. diddy),faith evans,5NDMothbpdpq2xHqSjrrWn, dancepop hiphop hippop neosoul newjackswing quietstorm r&b urbancontemporary ,r&b,0.713,0.779,-4.726,0.238,0.00946,0.0,0.0805,0.725,100.404
3fhXAEKY32YtNyHnzha4GJ,i wish - radio edit,r. kelly,2mxe0TnaNL039ysAj51xPQ, ,r&b,0.461,0.527,-7.643,0.137,0.0667,0.0,0.592,0.654,79.982
27ZPb1ambRXcrSOa17Zd4J,poison,bell biv devoe,2zFZiWQJFFshzojycnXoTL, boyband funk hiphop hippop newjackswing quietstorm r&b rap urbancontemporary ,r&b,0.836,0.662,-7.81,0.192,0.00187,0.0013,0.613,0.771,111.879
6fD3z4c1lyT15dnVXonFjp,here i go again,glenn jones,2DFVvcwI6ZJk81Dwquz0Pg, ,r&b,0.622,0.668,-5.947,0.0646,0.608,0.0,0.114,0.71,149.924
3khYwojqBxWXE2Qfp8hG9I,tonite (feat. c-nova & lady j),dj fyah,01UUzlEukSyxszBqzsHp3L, ,r&b,0.667,0.454,-11.278,0.496,0.297,0.0,0.0418,0.895,97.261
589wbQoNO2boSl7vdZpSy1,r&b,colette lush,6cPaKxbdmfSTmt1wKh4GcX, alternativer&b chillr&b indier&b ,r&b,0.513,0.371,-9.888,0.0521,0.379,0.0,0.121,0.461,81.804
7LWcWNif8OHwpNR1JZFyQU,"verify (feat. young thug, gunna)",jacquees,4tMm1dU6Gn04VAZ9ClHcIZ, atlhiphop dancepop pop popr&b poprap r&b rap urbancontemporary ,r&b,0.523,0.629,-4.781,0.0884,0.036,0.0,0.077,0.294,84.806
4hTZNimQzSOpFI1NljSFEA,ms. jackson - radio mix,outkast,1G9G7WwrXka3Z1r7aIDjI7, atlhiphop dirtysouthrap hiphop rap southernhiphop ,r&b,0.831,0.827,-4.008,0.274,0.194,0.0,0.0886,0.678,95.039
6LvRLD60brl9DrJuwuvf3t,get it on tonite,montell jordan,0iVrCROxeyon7MZUW3MfzT, hiphop hippop newjackswing poprap r&b urbancontemporary ,r&b,0.813,0.491,-9.883,0.0835,0.26,3.95e-05,0.0779,0.849,98.99
7v7AtRrswwJ4OetxvFkbmc,i'd rather have a love,joe,3zTOe1BtyTkwNvYZOxXktX, dancepop hippop neosoul newjackswing poprap r&b urbancontemporary ,r&b,0.572,0.59,-8.381,0.0513,0.399,0.0,0.355,0.639,81.88
2rAtg9Xyv2xqPosMNEFCMI,in my house - 80s r&b burn and groove,mary jane girls,7vRMMs8yrKf4PKUpUllMkr, disco funk post-disco quietstorm urbancontemporary ,r&b,0.64,0.841,-9.478,0.0459,0.00199,0.05,0.272,0.732,118.763
2AeHFfdBYgfAIbEbTL6kuR,oh sheila - 80s r&b burn and groove,ready for the world,6h29EZDlc2NTvmCUe4yoXV, boyband electro freestyle funk minneapolissound newjackswing post-disco quietstorm r&b urbancontemporary ,r&b,0.741,0.82,-7.601,0.0894,0.0301,0.000169,0.101,0.803,129.764
5qxULZVAM943gPjtMaH5NX,dj got us fallin' in love (feat. pitbull),usher,23zg3TcAtWQy7J6upgbUnj, atlhiphop dancepop pop r&b southcarolinahiphop urbancontemporary ,r&b,0.639,0.907,-4.749,0.189,0.0444,0.0,0.114,0.699,120.954
5qxULZVAM943gPjtMaH5NX,dj got us fallin' in love (feat. pitbull),usher,23zg3TcAtWQy7J6upgbUnj, atlhiphop dancepop pop r&b southcarolinahiphop urbancontemporary ,r&b,0.639,0.907,-4.749,0.189,0.0444,0.0,0.114,0.699,120.954
6SU296AJq3nNnVbJiWi5XV,everytime tha beat drop (feat. dem franchize boyz) - r&b edit with rap,monica,6nzxy2wXs6tLgzEtqOkEi2, dancepop hiphop hippop neosoul newjackswing popr&b poprap quietstorm r&b urbancontemporary ,r&b,0.746,0.613,-8.278,0.215,0.0328,0.0,0.093,0.828,81.988
1SNeDGXpyy3PlKJDFl33vM,back at one,brian mcknight,6k0IBR0lU42s2GYpNX7kA9, dancepop neosoul newjackswing quietstorm r&b urbancontemporary ,r&b,0.651,0.328,-10.1,0.0295,0.476,0.0,0.116,0.248,129.789
7woJttCquV90BVM1kKIPd2,you got me,the roots,78xUyw6FkVZrRAtziFdtdu, alternativehiphop conscioushiphop eastcoasthiphop hardcorehiphop hiphop neosoul phillyrap politicalhiphop southernhiphop ,r&b,0.722,0.451,-8.752,0.282,0.153,0.0,0.187,0.736,81.007
06BVBCaeiyummdP4zJEDIv,candy rain - heavy d & trakmasterz mix,soul for real,296LotOmbj7eOX7r9l46fK, boyband hippop newjackswing quietstorm r&b urbancontemporary ,r&b,0.775,0.658,-6.419,0.0552,0.0131,4.11e-06,0.176,0.743,93.878
7FdQuxwESyiEzmAAMS4nDZ,breakin' my heart (pretty brown eyes),mint condition,4MT97VeycuegSicrrphisJ, funk hippop minneapolissound neosoul newjackswing quietstorm r&b soul urbancontemporary ,r&b,0.671,0.562,-8.767,0.0406,0.12,0.0,0.0377,0.586,137.215
4cRjdSlBIoleQFisXCn4yV,alone for christmas (feat. kiana ledé) - from still home for the holidays (an r&b christmas album),ty dolla $ign,7c0XG5cIJTrrAgEC3ULPiq, poprap r&b trap trapsoul ,r&b,0.69,0.745,-8.848,0.205,0.167,0.0,0.184,0.666,155.992
3O4ceT609uT71nOVNoH4QU,r&b,jaylon ashaun,5dhseP7KiICmkxT5waM1Md, chillr&b christianhiphop christiantrap ,r&b,0.717,0.59,-6.693,0.0795,0.651,0.0,0.136,0.556,75.021
2IoaC0XL2wCRWOoXz6XkXf,when a woman's fed up - radio version,r. kelly,2mxe0TnaNL039ysAj51xPQ, ,r&b,0.684,0.587,-6.271,0.0814,0.428,5.58e-06,0.0932,0.693,77.009
